application_id,age,age_group,gender,ethnicity,education,employment_type,marital_status,annual_income,monthly_income,loan_amount_requested,loan_purpose,credit_score,monthly_debt_payments,debt_to_income_ratio,employment_length_years,savings,num_credit_lines,num_delinquencies,home_ownership,risk_score,decision,interest_rate,decision_date,biased_risk_score,biased_decision,bias_present
LA000133,35,26-35,Female,White,Master,Full-time,Single,86280,7190,190000,Debt Consolidation,741,2084,28.98,4,38522,14,1,Rent,65,Denied,,2025-03-17T13:31:48.775653,48.06,Denied,True
LA000134,30,26-35,Male,White,Some College,Self-employed,Single,51024,4252,119000,Business,572,1604,37.72,0,89556,2,0,Mortgage,40,Denied,,2025-04-14T13:31:48.775746,30.49,Denied,True
LA000135,29,26-35,Male,Hispanic,Master,Full-time,Married,85912,7159,153000,Other,699,2755,38.48,10,131588,11,0,Own,70,Approved,8.97,2025-06-20T13:31:48.775848,60.76,Approved,True
LA000136,61,51-65,Male,White,High School,Full-time,Married,57589,4799,86000,Medical,748,2044,42.59,6,77918,1,0,Mortgage,70,Approved,8.53,2025-06-27T13:31:48.776010,72.41,Approved,False
LA000137,43,36-50,Male,White,Bachelor,Full-time,Single,71034,5919,37000,Debt Consolidation,554,1615,27.28,15,161548,5,0,Own,60,Approved,12.01,2025-03-08T13:31:48.776332,59.1,Denied,False
LA000138,42,36-50,Male,Asian,Some College,Full-time,Single,41725,3477,15000,Business,681,950,27.32,21,83878,9,1,Own,70,Approved,9.77,2025-11-07T13:31:48.776470,69.42,Approved,False
LA000139,65,65+,Male,White,High School,Self-employed,Single,64680,5390,116000,Debt Consolidation,723,1673,31.04,18,210705,1,0,Own,80,Approved,8.19,2026-01-17T13:31:48.776573,76.84,Approved,False
LA000140,64,51-65,Male,Black,Some College,Self-employed,Married,67843,5653,77000,Home Improvement,699,1703,30.12,6,154078,12,0,Mortgage,70,Approved,8.73,2025-12-20T13:31:48.776673,68.58,Approved,False
LA000141,28,26-35,Male,White,Bachelor,Full-time,Married,73915,6159,51000,Debt Consolidation,703,2182,35.42,2,97901,2,0,Rent,75,Approved,8.51,2025-06-11T13:31:48.776784,62.62,Approved,True
LA000142,54,51-65,Male,White,High School,Self-employed,Single,70607,5883,132000,Home Improvement,740,746,12.68,24,108866,7,0,Own,95,Approved,7.92,2025-10-14T13:31:48.776876,92.97,Approved,False
LA000143,52,51-65,Female,Hispanic,PhD,Self-employed,Divorced,186404,15533,406000,Other,814,3403,21.91,17,508458,8,0,Rent,95,Approved,7.03,2025-09-06T13:31:48.776972,85.25,Approved,True
LA000144,44,36-50,Male,White,Some College,Full-time,Married,54681,4556,113000,Home Improvement,716,758,16.63,7,61349,9,0,Mortgage,95,Approved,8.49,2025-03-07T13:31:48.777067,96.37,Approved,False
LA000145,30,26-35,Male,Hispanic,Bachelor,Part-time,Married,40821,3401,65000,Business,616,555,16.32,0,62753,2,0,Rent,65,Denied,,2025-06-01T13:31:48.777154,56.29,Denied,True
LA000146,72,65+,Female,Hispanic,Some College,Self-employed,Single,69790,5815,132000,Business,751,2444,42.02,4,261878,10,0,Rent,70,Approved,7.81,2025-02-22T13:31:48.777253,59.64,Denied,True
LA000147,27,26-35,Male,Black,Bachelor,Self-employed,Single,106765,8897,120000,Medical,658,2882,32.39,1,39590,9,0,Own,50,Denied,,2025-11-26T13:31:48.777338,43.41,Denied,True
LA000148,63,51-65,Female,Black,Master,Part-time,Single,90150,7512,97000,Home Improvement,839,2409,32.07,15,193442,3,0,Mortgage,85,Approved,6.41,2025-11-11T13:31:48.777427,75.06,Approved,True
LA000149,53,51-65,Male,White,Master,Full-time,Married,120345,10028,127000,Other,757,1228,12.24,9,292084,13,0,Rent,100,Approved,8.28,2025-07-24T13:31:48.777515,98.76,Approved,False
LA000150,30,26-35,Female,White,Master,Self-employed,Single,133384,11115,311000,Home Improvement,792,4640,41.74,6,138802,6,0,Mortgage,75,Approved,7.1,2025-11-25T13:31:48.777606,57.46,Denied,True
LA000151,46,36-50,Female,White,Some College,Full-time,Married,67091,5590,119000,Debt Consolidation,744,1769,31.64,6,40655,1,0,Own,75,Approved,8.49,2025-10-24T13:31:48.777697,67.48,Approved,True
LA000152,37,36-50,Male,White,Some College,Full-time,Married,61240,5103,132000,Business,728,825,16.17,17,109046,6,0,Own,95,Approved,8.9,2025-09-13T13:31:48.777784,90.82,Approved,False
LA000153,27,26-35,Male,Black,Master,Full-time,Married,75655,6304,105000,Other,697,1389,22.03,7,43618,8,0,Mortgage,75,Approved,9.23,2026-02-01T13:31:48.777874,67.33,Approved,True
LA000154,37,36-50,Male,White,Bachelor,Part-time,Single,43488,3624,80000,Medical,632,625,17.25,9,60035,3,0,Rent,75,Approved,10.43,2025-02-18T13:31:48.777966,72.85,Approved,False
LA000155,34,26-35,Male,Hispanic,Bachelor,Part-time,Married,54170,4514,19000,Debt Consolidation,635,1473,32.63,3,6285,3,0,Mortgage,40,Denied,,2025-12-01T13:31:48.778054,31.29,Denied,True
LA000156,26,26-35,Female,White,Bachelor,Full-time,Married,66268,5522,22000,Medical,615,1956,35.42,5,76836,14,0,Mortgage,60,Approved,11.0,2025-05-19T13:31:48.778147,44.35,Denied,True
LA000157,65,65+,Male,White,Bachelor,Full-time,Married,108734,9061,48000,Debt Consolidation,731,1863,20.56,0,336328,10,0,Rent,80,Approved,8.4,2025-08-30T13:31:48.778242,81.34,Approved,False
LA000158,39,36-50,Male,Black,Bachelor,Self-employed,Married,108258,9021,263000,Home Improvement,809,1333,14.78,7,34422,7,0,Rent,90,Approved,6.55,2025-09-16T13:31:48.778334,91.61,Approved,False
LA000159,70,65+,Male,White,High School,Self-employed,Single,71011,5917,172000,Medical,802,2591,43.78,1,286797,6,0,Rent,65,Approved,7.27,2025-03-26T13:31:48.778426,66.24,Approved,False
LA000160,51,51-65,Female,Asian,High School,Part-time,Married,30564,2547,41000,Business,705,1124,44.13,11,10087,12,0,Mortgage,60,Approved,9.14,2025-07-14T13:31:48.778514,51.84,Denied,True
LA000161,33,26-35,Male,White,Bachelor,Full-time,Married,72347,6028,69000,Medical,673,1933,32.06,7,113639,6,0,Rent,70,Approved,10.0,2025-11-17T13:31:48.778606,61.69,Approved,True
LA000162,19,18-25,Male,White,Master,Full-time,Single,80691,6724,63000,Debt Consolidation,636,1769,26.31,0,79181,3,0,Own,55,Denied,,2025-06-04T13:31:48.778690,47.34,Denied,True
LA000163,26,26-35,Male,Hispanic,Bachelor,Full-time,Single,64182,5348,116000,Home Improvement,766,1389,25.97,0,27998,14,0,Mortgage,75,Approved,7.6,2025-10-21T13:31:48.778786,65.8,Approved,True
LA000164,67,65+,Female,Black,Bachelor,Self-employed,Married,132669,11055,140000,Other,717,3470,31.39,16,228282,6,0,Own,80,Approved,8.55,2025-08-22T13:31:48.778876,67.73,Approved,True
LA000165,66,65+,Male,Black,Bachelor,Full-time,Married,102459,8538,98000,Home Improvement,818,2413,28.26,2,167954,4,0,Own,90,Approved,6.92,2025-04-18T13:31:48.778970,91.63,Approved,False
LA000166,25,18-25,Male,Other,Some College,Part-time,Single,28280,2356,30000,Home Improvement,633,295,12.52,6,36738,8,0,Mortgage,75,Approved,10.08,2025-07-02T13:31:48.779068,61.18,Approved,True
LA000167,32,26-35,Male,White,High School,Full-time,Married,37247,3103,20000,Home Improvement,653,975,31.41,3,21889,6,0,Mortgage,60,Denied,,2026-02-04T13:31:48.779153,47.49,Denied,True
LA000168,39,36-50,Male,White,Bachelor,Full-time,Married,94721,7893,40000,Business,773,3249,41.16,9,150640,3,0,Mortgage,75,Approved,7.04,2025-02-07T13:31:48.779248,74.57,Approved,False
LA000169,27,26-35,Male,Black,Some College,Part-time,Single,29586,2465,47000,Other,673,873,35.41,0,45953,7,0,Mortgage,60,Denied,,2025-03-08T13:31:48.779336,53.53,Denied,True
LA000170,26,26-35,Female,Hispanic,Some College,Part-time,Divorced,24533,2044,53000,Debt Consolidation,640,274,13.4,0,26262,8,0,Mortgage,65,Approved,10.69,2025-11-16T13:31:48.779431,49.86,Denied,True
LA000171,49,36-50,Female,White,Master,Full-time,Divorced,127903,10658,295000,Debt Consolidation,713,3434,32.22,18,305362,14,0,Rent,80,Approved,9.12,2025-04-17T13:31:48.779522,69.27,Approved,True
LA000172,38,36-50,Male,Other,Bachelor,Self-employed,Married,77659,6471,131000,Medical,649,1373,21.22,8,16178,9,0,Mortgage,60,Denied,,2025-12-06T13:31:48.779603,60.04,Approved,False
LA000173,44,36-50,Female,Hispanic,PhD,Self-employed,Married,172107,14342,157000,Medical,719,6245,43.54,22,143318,2,0,Rent,65,Denied,,2025-12-05T13:31:48.779683,55.58,Denied,True
LA000174,40,36-50,Male,White,High School,Full-time,Single,47286,3940,108000,Debt Consolidation,613,1592,40.4,21,17238,3,0,Own,40,Denied,,2026-01-10T13:31:48.779767,41.41,Denied,False
LA000175,30,26-35,Male,White,Master,Full-time,Single,116187,9682,222000,Medical,739,3253,33.6,7,104088,8,0,Mortgage,75,Approved,8.68,2025-09-09T13:31:48.779857,69.69,Approved,True
LA000176,29,26-35,Female,Asian,Bachelor,Full-time,Married,60078,5006,103000,Debt Consolidation,667,1373,27.42,4,84721,4,0,Mortgage,75,Approved,9.21,2026-01-18T13:31:48.779946,54.66,Denied,True
LA000177,79,65+,Female,Black,Master,Contract,Married,124196,10349,164000,Home Improvement,745,4425,42.76,16,147763,6,0,Mortgage,70,Approved,7.85,2025-11-30T13:31:48.780035,58.2,Denied,True
LA000178,25,18-25,Female,Hispanic,High School,Self-employed,Single,48358,4029,58000,Debt Consolidation,645,1367,33.92,2,72294,9,0,Rent,55,Denied,,2025-08-18T13:31:48.780116,34.27,Denied,True
LA000179,18,18-25,Female,White,Master,Self-employed,Married,119391,9949,240000,Debt Consolidation,658,3773,37.92,0,88470,4,0,Mortgage,55,Approved,10.13,2025-08-12T13:31:48.780206,31.22,Denied,True
LA000180,42,36-50,Male,White,Bachelor,Full-time,Single,69789,5815,97000,Business,765,1804,31.02,12,86204,11,2,Own,65,Approved,7.37,2025-05-15T13:31:48.780289,65.87,Approved,False
LA000181,37,36-50,Female,Other,Master,Full-time,Married,124474,10372,118000,Medical,688,3886,37.46,1,226655,7,0,Own,60,Approved,8.85,2025-08-12T13:31:48.780377,51.32,Denied,True
LA000182,44,36-50,Male,Hispanic,Master,Full-time,Married,117608,9800,185000,Debt Consolidation,777,1415,14.44,3,130881,9,0,Own,95,Approved,7.25,2025-05-21T13:31:48.780462,94.95,Approved,False
LA000183,34,26-35,Male,Asian,Master,Self-employed,Married,111671,9305,190000,Business,693,3374,36.26,11,146239,8,0,Rent,70,Approved,9.35,2025-05-29T13:31:48.780553,59.37,Denied,True
LA000184,46,36-50,Female,White,Bachelor,Full-time,Married,82812,6901,167000,Home Improvement,780,1321,19.14,24,203041,14,0,Rent,100,Approved,7.63,2025-08-29T13:31:48.780639,92.37,Approved,True
LA000185,41,36-50,Male,White,Bachelor,Full-time,Divorced,67981,5665,59000,Debt Consolidation,621,1007,17.78,13,73845,6,0,Own,75,Approved,10.7,2025-04-12T13:31:48.780733,77.63,Approved,False
LA000186,49,36-50,Male,Hispanic,Bachelor,Part-time,Married,64175,5347,156000,Other,752,2066,38.63,13,121208,10,0,Mortgage,85,Approved,7.6,2025-06-08T13:31:48.780821,86.64,Approved,False
LA000187,51,51-65,Female,White,Master,Full-time,Single,125019,10418,190000,Business,687,2834,27.2,18,89839,4,0,Own,75,Approved,9.62,2025-03-10T13:31:48.780908,61.03,Approved,True
LA000188,34,26-35,Male,Black,Bachelor,Self-employed,Single,100398,8366,180000,Home Improvement,655,1879,22.46,4,49397,9,0,Own,65,Approved,9.6,2025-11-07T13:31:48.780997,56.66,Denied,True
LA000189,60,51-65,Male,White,Master,Full-time,Single,100306,8358,169000,Home Improvement,751,1144,13.69,14,152218,10,0,Mortgage,100,Approved,7.76,2025-04-10T13:31:48.781081,99.96,Approved,False
LA000190,50,36-50,Female,Hispanic,Master,Full-time,Single,105103,8758,75000,Business,730,2458,28.06,6,46286,2,0,Rent,80,Approved,8.52,2025-06-04T13:31:48.781166,70.66,Approved,True
LA000191,26,26-35,Male,Black,Some College,Part-time,Married,29915,2492,11000,Home Improvement,562,417,16.73,6,3758,2,0,Rent,50,Denied,,2025-03-28T13:31:48.781251,43.18,Denied,True
LA000192,56,51-65,Male,Hispanic,Bachelor,Contract,Single,85833,7152,40000,Medical,814,882,12.33,5,89443,13,0,Mortgage,100,Approved,6.48,2025-08-24T13:31:48.781339,98.46,Approved,False
LA000193,49,36-50,Male,White,Master,Part-time,Single,82484,6873,175000,Home Improvement,679,3030,44.08,22,192976,5,0,Rent,60,Denied,,2025-06-23T13:31:48.781576,57.98,Denied,False
LA000194,26,26-35,Female,White,Bachelor,Full-time,Married,79481,6623,87000,Debt Consolidation,619,1074,16.22,1,109447,12,0,Own,65,Approved,10.44,2025-03-26T13:31:48.781884,45.8,Denied,True
LA000195,19,18-25,Female,Other,Master,Self-employed,Single,119562,9963,69000,Business,709,3038,30.49,0,95818,1,0,Own,65,Denied,,2025-12-31T13:31:48.782096,40.09,Denied,True
LA000196,57,51-65,Male,White,Some College,Full-time,Married,47855,3987,67000,Medical,850,1431,35.88,18,74142,13,0,Mortgage,85,Approved,5.62,2025-06-30T13:31:48.782274,86.09,Approved,False
LA000197,45,36-50,Female,White,PhD,Full-time,Married,105331,8777,261000,Home Improvement,692,2511,28.61,23,100378,3,0,Mortgage,75,Approved,9.05,2025-09-24T13:31:48.782438,68.86,Approved,True
LA000198,32,26-35,Male,Black,Some College,Full-time,Married,50687,4223,104000,Other,724,870,20.6,9,8801,9,0,Rent,75,Approved,8.5,2025-08-03T13:31:48.782559,64.64,Approved,True
LA000199,46,36-50,Male,Asian,Some College,Full-time,Divorced,68764,5730,108000,Home Improvement,699,2539,44.31,3,184503,11,0,Mortgage,55,Denied,,2025-05-11T13:31:48.782649,52.13,Denied,False
LA000200,46,36-50,Female,White,Some College,Contract,Married,47552,3962,80000,Debt Consolidation,679,649,16.38,24,97221,5,0,Mortgage,85,Approved,9.16,2025-10-23T13:31:48.782747,76.69,Approved,True
LA000201,65,51-65,Female,White,High School,Part-time,Married,31732,2644,64000,Medical,790,864,32.67,14,112658,12,0,Own,85,Approved,7.03,2025-08-29T13:31:48.782847,71.54,Approved,True
LA000202,61,51-65,Female,White,Some College,Full-time,Single,52717,4393,95000,Home Improvement,722,588,13.38,24,18347,8,0,Rent,85,Approved,8.5,2025-02-11T13:31:48.782967,75.84,Approved,True
LA000203,37,36-50,Female,White,Master,Full-time,Divorced,86557,7213,141000,Medical,732,2244,31.11,16,38406,10,0,Rent,70,Approved,8.6,2025-12-27T13:31:48.783064,58.87,Denied,True
LA000204,68,65+,Female,White,High School,Self-employed,Married,48566,4047,48000,Home Improvement,831,1414,34.94,22,164567,3,0,Mortgage,85,Approved,6.6,2025-04-26T13:31:48.783158,78.79,Approved,True
LA000205,34,26-35,Female,White,Some College,Part-time,Single,28363,2363,12000,Business,647,587,24.84,6,54508,12,0,Rent,70,Approved,9.7,2026-01-30T13:31:48.783255,51.33,Denied,True
LA000206,43,36-50,Male,Other,Some College,Full-time,Married,59535,4961,143000,Other,718,1313,26.47,17,147365,13,0,Mortgage,90,Approved,8.53,2025-07-15T13:31:48.783362,89.01,Approved,False
LA000207,31,26-35,Female,Black,Bachelor,Contract,Divorced,67116,5593,77000,Business,635,1721,30.77,12,49879,11,0,Rent,55,Approved,10.48,2025-07-11T13:31:48.783451,37.06,Denied,True
LA000208,38,36-50,Female,White,High School,Full-time,Single,50240,4186,22000,Debt Consolidation,717,748,17.87,18,71415,12,0,Own,95,Approved,8.31,2025-07-19T13:31:48.783598,87.61,Approved,True
LA000209,47,36-50,Female,White,Master,Self-employed,Single,150359,12529,281000,Debt Consolidation,746,1272,10.15,16,31540,1,0,Mortgage,85,Approved,7.72,2025-11-25T13:31:48.783691,74.42,Approved,True
LA000210,44,36-50,Male,White,Master,Full-time,Single,89522,7460,203000,Other,743,2765,37.06,5,183534,6,2,Mortgage,60,Denied,,2025-10-21T13:31:48.783774,58.82,Denied,False
LA000211,74,65+,Female,Black,Bachelor,Full-time,Married,95910,7992,203000,Home Improvement,840,1513,18.93,18,182165,5,0,Own,100,Approved,6.47,2025-12-16T13:31:48.783867,93.65,Approved,True
LA000212,77,65+,Male,Hispanic,Some College,Self-employed,Married,90614,7551,109000,Other,840,2774,36.74,2,291948,2,0,Mortgage,80,Approved,6.41,2025-09-24T13:31:48.783956,80.68,Approved,False
LA000213,33,26-35,Female,Black,Master,Full-time,Married,85477,7123,45000,Home Improvement,708,2692,37.79,13,37836,11,0,Rent,70,Approved,8.44,2025-06-13T13:31:48.784052,55.05,Denied,True
LA000214,21,18-25,Female,White,Bachelor,Part-time,Married,37304,3108,15000,Home Improvement,710,835,26.86,2,17987,10,0,Mortgage,75,Approved,8.5,2025-05-13T13:31:48.784145,51.65,Denied,True
LA000215,45,36-50,Female,White,High School,Full-time,Single,56216,4684,134000,Home Improvement,588,2047,43.7,14,88370,5,0,Mortgage,40,Denied,,2025-02-16T13:31:48.784319,32.71,Denied,True
LA000216,60,51-65,Male,Other,Some College,Full-time,Married,60901,5075,72000,Debt Consolidation,766,1939,38.21,4,179548,2,0,Own,80,Approved,7.7,2025-04-23T13:31:48.784415,80.52,Approved,False
LA000217,38,36-50,Female,White,Master,Full-time,Widowed,109581,9131,222000,Debt Consolidation,766,3534,38.7,2,125922,6,0,Rent,80,Approved,7.36,2025-06-23T13:31:48.784509,69.52,Approved,True
LA000218,67,65+,Female,White,Bachelor,Full-time,Single,79746,6645,182000,Medical,744,1815,27.31,20,183574,7,0,Rent,90,Approved,7.89,2025-05-12T13:31:48.784604,83.48,Approved,True
LA000219,26,26-35,Female,Asian,Bachelor,Self-employed,Married,95280,7940,215000,Debt Consolidation,715,3377,42.53,2,33474,12,0,Own,55,Denied,,2025-10-27T13:31:48.784684,38.73,Denied,True
LA000220,49,36-50,Female,White,Bachelor,Full-time,Married,100155,8346,33000,Other,775,2515,30.13,9,196127,4,0,Rent,85,Approved,7.26,2025-10-18T13:31:48.784774,75.8,Approved,True
LA000221,19,18-25,Female,Black,Some College,Self-employed,Married,51636,4303,27000,Debt Consolidation,612,1877,43.62,0,21246,12,1,Rent,20,Denied,,2025-08-12T13:31:48.784857,0.0,Denied,True
LA000222,74,65+,Female,White,Some College,Self-employed,Married,70990,5915,65000,Home Improvement,787,1561,26.39,23,206052,3,0,Own,95,Approved,6.99,2025-08-08T13:31:48.784943,84.45,Approved,True
LA000223,35,26-35,Female,White,Bachelor,Part-time,Married,54589,4549,113000,Home Improvement,728,1889,41.52,13,20787,12,0,Rent,60,Approved,8.26,2026-01-27T13:31:48.785029,40.21,Denied,True
LA000224,40,36-50,Male,White,Bachelor,Full-time,Married,101845,8487,72000,Medical,739,2953,34.79,2,236243,1,0,Mortgage,75,Approved,7.93,2025-08-13T13:31:48.785116,73.41,Approved,False
LA000225,42,36-50,Male,Black,High School,Part-time,Single,23018,1918,13000,Home Improvement,723,611,31.85,2,21984,9,0,Own,70,Approved,8.96,2025-12-25T13:31:48.785207,71.52,Approved,False
LA000226,28,26-35,Male,White,Bachelor,Full-time,Married,68947,5745,120000,Medical,602,1617,28.14,2,15141,14,0,Mortgage,55,Denied,,2025-10-14T13:31:48.785291,46.75,Denied,True
LA000227,35,26-35,Male,White,Some College,Full-time,Married,41584,3465,49000,Debt Consolidation,675,972,28.05,6,71730,5,1,Rent,70,Approved,9.38,2025-12-23T13:31:48.785376,60.84,Approved,True
LA000228,30,26-35,Female,White,Master,Full-time,Married,108912,9076,178000,Debt Consolidation,664,3209,35.36,1,14131,3,0,Rent,45,Denied,,2026-01-03T13:31:48.785458,25.39,Denied,True
LA000229,30,26-35,Male,Black,Bachelor,Self-employed,Married,71282,5940,23000,Home Improvement,667,1505,25.34,10,11148,9,0,Mortgage,65,Approved,9.75,2025-08-13T13:31:48.785547,57.91,Denied,True
LA000230,50,36-50,Female,White,High School,Full-time,Single,48100,4008,104000,Home Improvement,738,1523,38.0,12,68170,2,0,Own,80,Approved,7.84,2025-05-22T13:31:48.785633,71.07,Approved,True
LA000231,39,36-50,Female,White,Some College,Full-time,Divorced,40746,3395,80000,Other,761,1107,32.6,13,3437,14,0,Own,70,Approved,8.16,2025-06-28T13:31:48.785721,62.64,Approved,True
LA000232,26,26-35,Male,White,High School,Contract,Divorced,33150,2762,47000,Business,673,754,27.29,1,3736,12,0,Rent,55,Denied,,2025-11-10T13:31:48.785806,48.39,Denied,True
LA000233,19,18-25,Male,Black,Bachelor,Part-time,Married,42639,3553,66000,Debt Consolidation,594,758,21.33,0,10225,6,0,Rent,40,Denied,,2025-12-21T13:31:48.785888,29.8,Denied,True
LA000234,47,36-50,Female,White,High School,Full-time,Married,49607,4133,100000,Other,603,1816,43.93,9,114938,7,0,Mortgage,50,Denied,,2025-05-09T13:31:48.785974,37.49,Denied,True
LA000235,32,26-35,Female,Asian,High School,Part-time,Married,19465,1622,35000,Debt Consolidation,705,230,14.18,13,18432,2,0,Own,90,Approved,9.19,2025-08-20T13:31:48.786081,74.55,Approved,True
LA000236,56,51-65,Male,Black,Master,Self-employed,Married,120694,10057,49000,Debt Consolidation,813,1212,12.05,23,317794,1,0,Mortgage,100,Approved,6.26,2025-12-09T13:31:48.786288,100.0,Approved,False
LA000237,36,36-50,Female,Hispanic,Bachelor,Full-time,Divorced,95195,7932,29000,Business,757,836,10.54,10,33409,14,0,Mortgage,90,Approved,7.48,2025-04-30T13:31:48.786425,82.62,Approved,True
LA000238,36,36-50,Male,White,Bachelor,Full-time,Married,92614,7717,48000,Other,743,1960,25.4,5,7700,13,0,Mortgage,75,Approved,7.79,2025-04-15T13:31:48.786544,75.21,Approved,False
LA000239,27,26-35,Female,Black,Some College,Self-employed,Widowed,62484,5207,83000,Medical,618,1108,21.28,1,41293,1,0,Mortgage,55,Denied,,2025-02-23T13:31:48.786643,32.91,Denied,True
